历史均值,v23_no_seasonal,trimmed_5%,trimmed_10%,trimmed_15%,trimmed_20%,adaptive_hybrid,adaptive_shift,mile
1.1679445983379502,1.769444444444445,1.1686676923076924,1.16221107266436,1.158517786561264,1.1552811059907833,1.16221107266436,1.1679445983379502,789400
0.9600703174941404,1.1905641025641023,0.9810579881656809,0.98561476355248,0.9831623593797505,0.9809848753397137,0.98561476355248,0.9600703174941404,790400
0.9642311965811967,1.1151923076923078,0.9929052706552701,1.0071193910256413,1.007585164835165,1.0069978632478638,1.0071193910256413,0.9642311965811967,791400
1.6964971944030107,1.6839487179487178,1.7136225641025642,1.7368414515127324,1.739549508462552,1.741506321635353,1.7439487179487179,1.6964971944030107,792400
1.4853387314439948,1.553025641025641,1.511380039447732,1.5269741815278148,1.5280312151616495,1.5279437551695616,1.5269741815278148,1.4853387314439948,793400
1.1232793522267206,1.581638176638176,1.1471581854043393,1.1530350456924856,1.1544416742677612,1.153863405411792,1.1530350456924856,1.1232793522267206,794400
0.704098728602884,0.7085641025641026,0.7209764102564101,0.733754413982788,0.7303388061214143,0.7262783882783875,0.7125641025641026,0.704098728602884,795400
0.8051522792022795,1.166615384615385,0.8274952516619177,0.8446011396011397,0.8432336182336186,0.8396438746438745,0.8414358974358973,0.8051522792022795,796400
0.5440492924442503,0.5440492924442503,0.5420784045675687,0.5339641612742655,0.5327976923474931,0.5326642706131081,0.5312987012987013,0.5440492924442503,805400
1.0090542104135416,1.0188717948717947,1.0075758579881655,1.014946499866915,1.0148383500557414,1.014410965378707,1.014358974358974,1.0090542104135416,806400
1.0301016355974577,1.0454358974358977,1.0497589743589744,1.0676469701002569,1.0725465693726557,1.0716478790027177,1.0874358974358973,1.0301016355974577,807400
0.6279057989364403,0.6357142857142853,0.6409110889110895,0.645306250842583,0.645077254761049,0.6448171644024182,0.645306250842583,0.6279057989364403,808400
1.1171468660968666,0.9437948717948714,1.1265292814181704,1.135094017094017,1.1413500203500202,1.142821225071225,1.1425641025641025,1.1171468660968666,809400
0.33190235042735,0.5184615384615384,0.34154249762583117,0.34420566239316247,0.34335195360195353,0.34143019943019925,0.34420566239316247,0.33190235042735,810400
0.3506155982905986,0.3506155982905986,0.34734267173156075,0.34671741452991467,0.3498622303622304,0.35267378917378917,0.3582051282051283,0.3506155982905986,811400
0.5015847578347585,0.5015847578347585,0.4828161601772712,0.47444978632478607,0.4750142450142451,0.4755840455840457,0.47444978632478607,0.5015847578347585,812400
0.8852064102564108,0.6661025641025645,0.880286324786325,0.8635136217948718,0.8436630036630035,0.8209230769230766,0.7602564102564101,0.8852064102564108,813400
0.5452179937054585,0.5452179937054585,0.5617033366633369,0.5671522491349482,0.5614180996868747,0.5561188581004253,0.5671522491349482,0.5452179937054585,814400
