tqi_mile,record_count,train_count,test_count,historical_mean_mae,historical_mean_rmse,historical_mean_mape,ma_mae,ma_rmse,ma_mape,holt_winters_mae,holt_winters_rmse,holt_winters_mape,mlp_mae,mlp_rmse,mlp_mape,timemixer_mae,timemixer_rmse,timemixer_mape,trident_v1_mae,trident_v1_rmse,trident_v1_mape,trident_v2_mae,trident_v2_rmse,trident_v2_mape,trident_v21_mae,trident_v21_rmse,trident_v21_mape
743400,515,360,78,1.213241096866093,1.2416208714295718,62.154741174424565,1.509589743589744,1.54015886626456,77.07270466786625,0.7132952839501776,0.8025633857046425,36.620456967991,2.144542577884714,2.177416182042492,108.72241704586234,1.4606719324819557,1.4922465143205275,74.6436873993498,1.5237525891887838,1.5597102916202845,77.61862299414464,2.008508673170325,2.032514393941831,101.88079202249256,1.5929480402365666,1.6022194737836597,81.21557282364597
744400,515,360,78,0.8030297008547004,0.8454424131925306,32.48442476281964,1.3274102564102568,1.3534896240434071,52.73900573247248,0.4761411071621362,0.550532684831985,19.010515066940332,2.16343927003837,2.1860013000096234,84.99321414531192,1.2210251836970953,1.2493365022084184,48.63017193868069,1.3013771770618323,1.3373666060380607,51.27741277796941,2.2065569150555473,2.224039128383243,86.73890193998614,1.0862482302934167,1.1007181939782313,42.99500260067963
745400,513,359,77,0.25300144702094546,0.3572303546304901,8.766679696049815,0.5850259740259739,0.6824489610334127,20.215775150980075,1.777502036309828,2.036698565292964,55.328120188364316,1.6725157593179354,1.727575559593175,54.307563477642674,0.24328474108021694,0.35282108681216445,8.5494235120555,0.4796851864256229,0.5761482299263634,16.163546243482415,1.1467641058759188,1.2039864790283097,37.98718406521556,0.604916256005222,0.6227218683125686,19.904670098517595
746400,513,359,77,0.45610642839055,0.5034222812070677,21.647804088659388,0.7569826839826851,0.7878560575309231,35.20230020363504,0.9083042516387495,1.0841988559108962,40.101137995716776,1.5764384205955464,1.6119071007630552,72.00909214326143,0.7420247266771797,0.7735828734740636,34.53106577614694,0.6885390869266406,0.7427750809548835,32.03252437220671,0.9558840593320059,0.9806123657753485,44.147176802417,1.4915376498679291,1.5021324370734839,68.92694408958971
747400,513,359,77,0.88010798393807,0.9204232213698212,40.29876254441642,2.317207792207791,2.3398943393838354,104.0542839652902,6.244925622811324,7.3815787639585455,271.7768210853911,4.619522736477293,6.139196107772098,209.52143751325013,1.272500481437743,1.3065015645515439,57.83343782990811,1.1711522652938113,1.3385391068628554,52.968198230335005,0.88010798393807,0.9204232213698212,40.29876254441642,5.4261207637145,5.4300544762881815,238.68692586801484
748400,515,360,78,0.9693963675213652,0.9852155928718902,46.56699728701027,2.661410256410256,2.667212964875509,126.23114810901525,8.588454803871642,10.009410571559606,403.32981984983667,6.151954363934017,8.008083564944044,286.46051617601523,0.9652232880733527,0.9810954705964768,46.37018029505543,1.1730307119280294,1.435087561260544,55.7441785644044,0.9693963675213652,0.9852155928718898,46.56699728701027,5.153272227002355,5.160301481527655,241.23687327295363
749400,515,360,78,0.8225663817663829,0.8480260137071435,39.358263744911866,1.1838803418803414,1.2013965947087484,56.42723077342507,0.8764174054882634,1.051781126609298,39.73191154710457,2.4911205042644338,2.598303555949689,117.42031121580536,0.9956582796733893,1.0157573788125454,47.53529785052223,1.1532767424379622,1.276738327216224,54.646024453553444,0.8225663817663829,0.848026013707144,39.358263744911866,0.9205845992806241,0.9477176455481452,43.34888859507433
750400,515,360,78,0.9751736467236455,1.5707016350340597,43.14319542861288,1.0741196581196577,1.6171655799022289,48.16844899960972,0.7224265687159444,1.470284112035789,30.214274566184407,2.0573895061595455,2.333065536362214,97.58319384420969,1.1313238448465255,1.6464311376154501,51.073741914395434,1.2428609396322647,1.7659507475983078,55.950038808140114,0.9751736467236455,1.5707016350340592,43.14319542861288,0.28767834130183245,0.33711458272215483,15.307908503805265
751400,515,360,78,1.077381054131057,1.1273191427555493,50.79251789714583,1.3102393162393158,1.3430641964915284,61.82929614452962,0.7535446409795882,0.8702625821045508,35.52428032321895,2.218271334605116,2.258386748920484,104.1664365465725,1.3563997020904037,1.3867414119310466,64.01723815984329,1.3918666228568686,1.4482397412958783,65.04210519671625,1.5904820163507603,1.6115336396679796,75.10877852237661,0.7651176118893283,0.7855379363310118,36.05034759771756
752400,515,360,78,1.1950395299145307,1.2119527784653739,61.941120414222276,1.2770256410256404,1.292866793992539,66.10662914799661,1.582288075211995,1.606109187740596,81.73450626260097,2.343936387642784,2.4137491404660296,120.31317442030256,1.4506242332678645,1.464585748590339,74.92662805508736,1.5760395330112724,1.6980337473720528,81.21887202126865,1.1950395299145307,1.2119527784653739,61.941120414222276,0.43946628852920644,0.4800397674795135,22.923012032011233
753400,515,360,78,1.1286230769230783,1.2839277186051272,56.106813721122975,1.4317948717948725,1.5327742152293,71.80233570036204,0.765749400573073,1.0488168182817492,37.38524421920847,2.1433908327139473,2.185662849983699,108.58136024177891,1.3606377706680666,1.4722771646278148,68.11708557808804,1.5299148583904,1.6326346212346952,76.84176115677595,2.0375929422388217,2.0817156510580688,103.1515002164552,1.1195244123635224,1.1491222002223005,57.83857420370092
754400,514,359,78,1.3189433611884869,1.3544941214586048,58.37394395305233,1.4699999999999998,1.5019796054017294,64.86498219856995,1.9293815336918492,1.9682165409247325,84.52813990977349,2.5897652374173656,2.6193854798846363,113.08655968523145,1.6933794119885857,1.7212147039722463,74.46382520594919,1.6873069717314495,1.7112743236456847,73.85201005293735,1.3189433611884869,1.3544941214586046,58.37394395305233,1.6435346144573761,1.649288421124663,69.23134925247125
755400,515,360,78,0.7063256410256409,1.7719803406438244,26.427721898721817,0.8485982905982902,1.8046689612859914,33.07789850839954,1.8041097838659859,2.3370075833810806,77.25917729985645,1.8386869786290494,2.306542021616435,79.05089883164939,1.221504282242216,1.9405306429016334,50.507988845082984,1.191486814644104,1.9271448212600304,48.76633960389873,0.7063256410256409,1.7719803406438233,26.427721898721817,0.6038873380724663,0.6378601218318688,28.006971988118618
758400,513,359,77,1.0320334623593712,1.2441485125666265,51.070199387279814,2.665584415584416,2.717483299032302,131.71360902362053,3.5848546275223643,4.336549799596541,162.6695713969209,7.492680386312321,9.927835863684944,373.5697340183824,1.600215535667732,1.7243257352979016,79.60630266412299,1.272438347331075,1.5111614624761314,62.42700939918575,1.0320334623593712,1.2441485125666265,51.070199387279814,1.143677975163998,1.1609430891048245,55.321965516797235
