tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,time_span_days
1019400,484,2.9373863636363633,0.8562134860208009,0.9,7.367,2012-12-12,2026-03-19,4845
1020400,486,2.750619341563786,0.6597928237441718,0.9,6.129,2012-12-12,2026-03-19,4845
1021400,485,3.024167010309278,0.5404115845608914,1.3,6.359,2012-12-12,2026-03-19,4845
1022400,486,3.0478477366255143,0.8432440239838983,1.06,7.257,2012-12-12,2026-03-19,4845
1023400,486,3.185277777777778,0.4149904221972646,1.6,6.124,2012-12-12,2026-03-19,4845
1024400,487,3.083371663244353,0.7182298222933868,1.3,6.895,2012-12-12,2026-03-19,4845
1025400,486,3.0849238683127576,0.843504115064153,1.1,5.159,2012-12-12,2026-03-19,4845
1026400,488,2.952102459016393,0.7889354625180575,1.08,6.926,2012-12-12,2026-03-19,4845
1027400,487,3.348905544147844,0.8104281239851897,1.2,7.858,2012-12-12,2026-03-19,4845
1028400,487,3.506911704312115,0.7128822405528481,1.6,6.739,2012-12-12,2026-03-19,4845
1029400,489,2.838646216768916,0.7538650950588958,0.82,6.753,2012-12-12,2026-03-19,4845
1030400,486,3.03870987654321,1.035239343900716,0.89,7.707,2012-12-12,2026-03-19,4845
1031400,486,2.928938271604938,0.7342908692867093,1.08,5.716,2012-12-12,2026-03-19,4845
1032400,485,3.1473154639175256,0.7226584082886538,1.2,6.178,2012-12-12,2026-03-19,4845
1033400,489,2.9727914110429445,0.7714809033737263,1.02,7.168,2012-12-12,2026-03-19,4845
1034400,489,3.0454580777096116,0.6679749329475599,1.1,6.163,2012-12-12,2026-03-19,4845
1035400,484,2.8053450413223144,0.5566756387954862,0.9,7.357,2012-12-12,2026-03-19,4845
1036400,488,3.1364303278688523,0.7461633883522738,1.1,4.823,2012-12-12,2026-03-19,4845
1037400,487,2.7956262833675565,0.5870084231551437,1.2,4.652,2012-12-12,2026-03-19,4845
1038400,487,3.217039014373716,0.7765271138582678,1.27,5.465,2012-12-12,2026-03-19,4845
1039400,489,2.7817280163599185,0.7370093211065254,1.0,6.192,2012-12-12,2026-03-19,4845
1040400,489,2.5293680981595092,0.6457710852569644,0.9,7.042,2012-12-12,2026-03-19,4845
1041400,489,2.860106339468303,0.7006724938134635,1.1,7.011,2012-12-12,2026-03-19,4845
1042400,488,3.0637377049180325,0.6345288546669795,1.2,6.09,2012-12-12,2026-03-19,4845
1043400,488,3.2919590163934425,0.759815547134977,1.1,6.13,2012-12-12,2026-03-19,4845
1044400,488,3.155196721311475,0.7701001949728595,1.12,5.946,2012-12-12,2026-03-19,4845
1045400,487,3.191006160164271,0.7615690201091152,1.0,7.651,2012-12-12,2026-03-19,4845
1046400,485,3.256525773195876,0.7139120442153167,1.4,6.78,2012-12-12,2026-03-19,4845
1047400,480,3.2442625,0.9072061322767285,1.0,8.898,2012-12-12,2026-03-19,4845
1048400,488,3.0324487704918033,1.6195494612172487,1.1,35.95,2012-12-12,2026-03-19,4845
1049400,487,3.011402464065708,0.8139404851766213,1.3,16.144,2012-12-12,2026-03-19,4845
1050400,487,2.506921971252567,0.5367588660830297,0.95,4.43,2012-12-12,2026-03-19,4845
1051400,487,2.997096509240247,0.5496503873190399,1.15,5.07,2012-12-12,2026-03-19,4845
1052400,488,2.565090163934426,0.4724560408541767,0.9,4.642,2012-12-12,2026-03-19,4845
1053400,488,2.867262295081967,0.6365946628236716,0.9,4.32,2012-12-12,2026-03-19,4845
1054400,488,3.0135204918032787,0.6062136634383853,1.04,4.49,2012-12-12,2026-03-19,4845
1055400,485,2.6888969072164954,0.6124861894974658,1.0,5.501,2012-12-12,2026-03-19,4845
1056400,484,2.7832169421487603,0.6425332953663945,1.1,5.473,2012-12-12,2026-03-19,4845
1057400,488,2.3880471311475415,0.4842712892091867,0.81,4.96,2012-12-12,2026-03-19,4845
1058400,486,2.654829218106996,0.5690236000126411,1.18,5.48,2012-12-12,2026-03-19,4845
1059400,485,2.5821958762886594,0.624199302630536,1.0,6.1,2012-12-12,2026-03-19,4845
1060400,485,2.7425546391752578,0.6027713644267245,1.1,4.884,2012-12-12,2026-03-19,4845
1061400,487,3.1509630390143735,0.602984083716508,1.5,5.184,2012-12-12,2026-03-19,4845
1062400,488,3.1711618852459016,0.5665313571793584,1.4,4.795,2012-12-12,2026-03-19,4845
1063400,488,3.1833360655737706,0.728411637133419,0.99,5.21,2012-12-12,2026-03-19,4845
1064400,488,3.093018442622951,0.7500775604440908,1.1,4.96,2012-12-12,2026-03-19,4845
1065400,488,3.0935020491803282,0.7616293487536151,1.28,4.83,2012-12-12,2026-03-19,4845
1066400,488,3.1461557377049183,0.6791826833626886,1.2,5.09,2012-12-12,2026-03-19,4845
1067400,487,3.4128418891170433,0.8148497208332977,0.0,5.45,2012-12-12,2026-03-19,4845
1068400,488,2.910438524590164,0.8304605759980035,1.1,5.04,2012-12-12,2026-03-19,4845
1069400,487,2.8229117043121152,0.6849321332564664,1.1,5.006,2012-12-12,2026-03-19,4845
1070400,487,2.899895277207392,0.8116907336142642,1.0,5.701,2012-12-12,2026-03-19,4845
1071400,487,2.8559219712525663,0.6668377234789153,1.1,6.276,2012-12-12,2026-03-19,4845
1072400,486,2.916261316872428,0.7282724479045043,0.8,7.206,2012-12-12,2026-03-19,4845
1073400,488,2.984424180327869,0.6681939358624496,1.2,10.474,2012-12-12,2026-03-19,4845
1074400,488,2.8098463114754098,0.7320408498848439,1.2,13.77,2012-12-12,2026-03-19,4845
1075400,487,3.273065708418891,0.6388868146461185,1.5,5.151,2012-12-12,2026-03-19,4845
1076400,488,2.8462479508196723,0.5493357665308557,1.1,5.124,2012-12-12,2026-03-19,4845
1077400,487,2.876899383983573,0.6892766830690452,0.9,4.93,2012-12-12,2026-03-19,4845
1078400,488,2.7086659836065574,0.5383143257013446,1.1,5.557,2012-12-12,2026-03-19,4845
1079400,488,2.7720696721311473,0.6327586900371669,1.0,6.601,2012-12-12,2026-03-19,4845
1080400,488,2.7523196721311476,0.6842331190865604,1.0,8.2,2012-12-12,2026-03-19,4845
1081400,488,2.6352295081967214,0.5008861475865656,1.0,4.992,2012-12-12,2026-03-19,4845
1082400,488,2.8486168032786887,0.46933113606679855,1.2,3.962,2012-12-12,2026-03-19,4845
1083400,487,3.2032731006160167,0.7053388128413527,1.55,11.352,2012-12-12,2026-03-19,4845
1084400,486,3.024985596707819,0.6609069852037324,1.0,6.388,2012-12-12,2026-03-19,4845
1085400,414,4.776326086956521,3.555616804369043,1.88,17.346,2012-12-12,2026-03-19,4845
1086400,480,3.80454375,0.6548814313331124,1.5,7.2,2012-12-12,2026-03-19,4845
1087400,485,3.1769030927835056,0.8091708188901201,1.1,10.3,2012-12-12,2026-03-19,4845
1088400,485,3.3080082474226806,0.7330546837401198,1.3,8.214,2012-12-12,2026-03-19,4845
1089400,486,3.1532880658436215,0.6945898584676774,1.4,5.362,2012-12-12,2026-03-19,4845
1090400,485,3.2565030927835052,0.892689090607931,1.1,5.47,2012-12-12,2026-03-19,4845
1091400,483,3.322012422360248,0.7194138403619199,1.3,5.53,2012-12-12,2026-03-19,4845
1092400,485,3.114560824742268,0.7730104954967162,1.3,6.542,2012-12-12,2026-03-19,4845
1093400,486,3.124271604938272,0.6924556037696987,1.1,7.2,2012-12-12,2026-03-19,4845
1094400,486,3.066687242798354,0.8678746672554294,0.9,5.75,2012-12-12,2026-03-19,4845
1095400,487,2.9679158110882957,0.7322919591759662,1.0,4.809,2012-12-12,2026-03-19,4845
1096400,487,3.1282217659137577,0.7889805946296937,0.9,5.917,2012-12-12,2026-03-19,4845
1097400,485,2.7665731958762887,0.6170743232013748,1.0,8.082,2012-12-12,2026-03-19,4845
1098400,486,2.635187242798354,0.646678571762761,0.8,6.315,2012-12-12,2026-03-19,4845
1099400,487,2.8762997946611915,0.7025931601014608,0.9,7.8,2012-12-12,2026-03-19,4845
1100400,487,2.9161273100616016,0.6344620256154808,1.0,7.9,2012-12-12,2026-03-19,4845
1101400,487,2.8810020533880905,0.6798057592916857,1.0,4.25,2012-12-12,2026-03-19,4845
1102400,486,2.758166666666667,0.6389083239336866,0.9,4.09,2012-12-12,2026-03-19,4845
1103400,487,2.707739219712526,0.6738199254519084,1.0,4.26,2012-12-12,2026-03-19,4845
1104400,485,3.2338577319587625,0.8681084847461369,1.0,5.262,2012-12-12,2026-03-19,4845
1105400,485,2.7134226804123704,0.62059764308971,1.0,4.934,2012-12-12,2026-03-19,4845
1106400,484,3.1378305785123968,0.8566022147179553,1.0,4.65,2012-12-12,2026-03-19,4845
1107400,485,2.9812515463917526,0.5767006422820717,1.1,4.982,2012-12-12,2026-03-19,4845
1108400,486,2.890372427983539,0.5739491438919471,1.1,6.111,2012-12-12,2026-03-19,4845
1109400,486,3.136199588477366,0.7405710274377757,1.0,8.91,2012-12-12,2026-03-19,4845
1110400,486,2.849582304526749,0.5135135935277381,1.2,5.809,2012-12-12,2026-03-19,4845
1111400,486,3.4035164609053496,0.6129832398245482,1.14,5.57,2012-12-12,2026-03-19,4845
1112400,488,3.0039774590163932,0.5427634793929389,1.04,8.2,2012-12-12,2026-03-19,4845
1113400,488,2.749014344262295,0.579951065165707,1.0,5.532,2012-12-12,2026-03-19,4845
1114400,487,3.1838439425051335,0.6953646290727582,1.04,8.591,2012-12-12,2026-03-19,4845
1115400,488,3.241956967213115,0.6453662253941476,1.6,6.992,2012-12-12,2026-03-19,4845
1116400,486,3.1123271604938276,0.6198702807122399,1.1,5.638,2012-12-12,2026-03-19,4845
1117400,488,3.182034836065574,0.6810954372752621,1.3,6.58,2012-12-12,2026-03-19,4845
1118400,486,3.361880658436214,0.7314506826793882,1.3,7.23,2012-12-12,2026-03-19,4845
1119400,484,3.433285123966942,0.6745617711761338,1.5,6.489,2012-12-12,2026-03-19,4845
1120400,487,3.31352772073922,0.7339883205355889,1.1,7.275,2012-12-12,2026-03-19,4845
1121400,487,2.8111519507186857,0.5926620053484409,1.1,6.005,2012-12-12,2026-03-19,4845
1122400,486,2.9322119341563786,0.599752370155189,1.1,7.211,2012-12-12,2026-03-19,4845
1123400,487,2.982242299794661,0.671420095979585,0.9,5.814,2012-12-12,2026-03-19,4845
1124400,488,2.8479385245901643,0.6353299392729952,1.1,6.378,2012-12-12,2026-03-19,4845
1125400,485,3.157655670103093,0.7755727948539562,1.19,9.16,2012-12-12,2026-03-19,4845
1126400,486,3.0329711934156376,0.683915645001449,1.3,8.857,2012-12-12,2026-03-19,4845
1127400,488,3.222280737704918,0.6951536584881908,1.2,6.693,2012-12-12,2026-03-19,4845
1128400,487,3.0364435318275156,0.6954967407939381,1.2,6.938,2012-12-12,2026-03-19,4845
1129400,487,3.2748870636550307,0.6705223852431341,1.4,6.971,2012-12-12,2026-03-19,4845
1130400,488,3.0382397540983606,0.5256741851858253,1.6,5.906,2012-12-12,2026-03-19,4845
1131400,488,2.9555491803278686,0.5317130056420819,1.4,5.944,2012-12-12,2026-03-19,4845
1132400,488,2.506319672131147,0.4531001496900808,1.29,5.352,2012-12-12,2026-03-19,4845
1133400,488,2.9622172131147537,0.5606774667448485,1.4,7.276,2012-12-12,2026-03-19,4845
1134400,486,3.0265226337448556,0.5289020513280587,1.51,7.615,2012-12-12,2026-03-19,4845
1135400,486,2.553804526748971,0.3775310089811868,1.4,5.815,2012-12-12,2026-03-19,4845
1136400,488,2.7544549180327866,0.5577808902942141,1.43,6.006,2012-12-12,2026-03-19,4845
1137400,486,3.0214197530864193,0.6088050089379851,1.6,9.218,2012-12-12,2026-03-19,4845
1138400,486,3.3943806584362135,0.6410552746134054,2.01,7.733,2012-12-12,2026-03-19,4845
1139400,487,3.2256817248459955,0.6911729394567961,1.4,6.208,2012-12-12,2026-03-19,4845
1140400,487,2.9774887063655027,0.6054147367491267,1.63,8.109,2012-12-12,2026-03-19,4845
1141400,487,3.308862422997946,0.6344446062501267,1.07,4.985,2012-12-12,2026-03-19,4845
1142400,486,2.6062366255144034,0.4799643624830327,0.94,4.42,2012-12-12,2026-03-19,4845
1144400,476,4.167098739495798,0.5720802121882518,1.21,6.812,2012-12-12,2026-03-19,4845
1145400,486,2.611798353909465,0.5555381940318889,0.92,4.18,2012-12-12,2026-03-19,4845
1146400,486,2.8749958847736625,0.6668430718371877,0.9,4.991,2012-12-12,2026-03-19,4845
1147400,486,2.576162551440329,0.5565155811648492,0.89,4.275,2012-12-12,2026-03-19,4845
1148400,486,2.5836255144032925,0.5467553625541258,0.98,5.596,2012-12-12,2026-03-19,4845
1149400,485,2.8279793814432987,0.6530839962712048,0.86,5.638,2012-12-12,2026-03-19,4845
1150400,486,2.8041419753086423,0.5478486306175203,0.89,5.407,2012-12-12,2026-03-19,4845
1151400,485,2.6298103092783505,0.5375944709376719,0.84,6.338,2012-12-12,2026-03-19,4845
1152400,485,2.7099835051546384,0.6159851745493132,0.96,5.843,2012-12-12,2026-03-19,4845
1153400,486,2.9113868312757205,0.489941981155312,0.87,4.595,2012-12-12,2026-03-19,4845
1154400,486,2.99372633744856,0.7854409341490087,1.14,10.07,2012-12-12,2026-03-19,4845
1155400,486,2.568713991769547,0.5629451663338731,0.77,4.185,2012-12-12,2026-03-19,4845
1156400,486,2.681841563786008,0.6269606850667793,0.82,10.711,2012-12-12,2026-03-19,4845
1157400,486,2.9160246913580243,0.6703404146805028,1.44,12.07,2012-12-12,2026-03-19,4845
1158400,486,2.81190329218107,0.9174566013553899,1.0,17.42,2012-12-12,2026-03-19,4845
1159400,486,2.62720987654321,0.8685826831744345,1.0,17.52,2012-12-12,2026-03-19,4845
1160400,486,2.603524691358025,0.8869230039033813,1.0,17.73,2012-12-12,2026-03-19,4845
1161400,486,2.824526748971193,0.7477447317227316,1.0,8.737,2012-12-12,2026-03-19,4845
1162400,486,2.4758806584362136,0.4901652174189847,0.99,7.18,2012-12-12,2026-03-19,4845
1163400,486,2.7119629629629634,0.6130843895651905,0.8,6.8,2012-12-12,2026-03-19,4845
1164400,486,2.9026419753086423,0.7008141417271414,0.9,7.117,2012-12-12,2026-03-19,4845
1165400,486,2.706444444444444,0.5857487128788037,1.09,5.698,2012-12-12,2026-03-19,4845
1166400,484,3.121642561983471,0.617304091961849,1.3,4.87,2012-12-12,2026-03-19,4845
1167400,486,3.0115781893004114,0.6938629540683573,1.0,7.698,2012-12-12,2026-03-19,4845
1168400,485,2.826369072164948,0.606879593310757,1.0,6.4,2012-12-12,2026-03-19,4845
1169400,486,2.800216049382716,0.6305848869249682,1.1,5.9,2012-12-12,2026-03-19,4845
1170400,487,2.9210924024640654,0.6821633417133682,1.16,6.204,2012-12-12,2026-03-19,4845
1171400,485,2.8004350515463923,0.6825483865694212,1.0,6.53,2012-12-12,2026-03-19,4845
1172400,486,2.712615226337449,0.6496250068940648,1.09,6.684,2012-12-12,2026-03-19,4845
1173400,486,2.867185185185185,0.641260735258438,1.07,6.186,2012-12-12,2026-03-19,4845
1174400,485,2.7279835051546395,0.679810568333758,1.1,5.741,2012-12-12,2026-03-19,4845
1175400,487,2.8469979466119097,0.8037311050943509,0.94,5.916,2012-12-12,2026-03-19,4845
1176400,487,2.6518911704312114,0.4621820789905049,0.89,6.407,2012-12-12,2026-03-19,4845
1177400,486,2.753831275720165,0.611450164307921,0.9,4.763,2012-12-12,2026-03-19,4845
1178400,487,2.62735523613963,0.5766164781273952,0.85,6.791,2012-12-12,2026-03-19,4845
1179400,486,2.8372921810699587,0.7835870710772076,0.82,12.97,2012-12-12,2026-03-19,4845
1180400,486,2.5836728395061725,0.6264893627279733,0.99,7.175,2012-12-12,2026-03-19,4845
1181400,486,2.8947057613168723,0.6702218265248037,0.97,9.802,2012-12-12,2026-03-19,4845
1182400,487,2.7468254620123207,0.7269073253154528,0.88,12.2,2012-12-12,2026-03-19,4845
1183400,487,2.5429897330595486,0.7861631300007412,0.67,8.3,2012-12-12,2026-03-19,4845
1184400,487,2.5722669404517453,0.4901422303397562,0.99,9.4,2012-12-12,2026-03-19,4845
1185400,486,2.7642448559670783,0.6439558668718215,1.1,10.1,2012-12-12,2026-03-19,4845
1186400,487,2.9690225872689937,0.7412670288976443,1.2,7.28,2012-12-12,2026-03-19,4845
1187400,487,2.677012320328542,0.6845352812589183,0.85,10.915,2012-12-12,2026-03-19,4845
1188400,487,2.803983572895277,0.6723739067747112,0.8,8.236,2012-12-12,2026-03-19,4845
1189400,486,2.8857654320987653,0.7258486611443674,1.29,8.607,2012-12-12,2026-03-19,4845
1190400,486,2.2323765432098766,0.7784932686048592,0.8,4.944,2012-12-12,2026-03-19,4845
1191400,486,2.280771604938272,0.508774204364873,1.14,5.969,2012-12-12,2026-03-19,4845
1192400,485,2.9452680412371133,0.6072822215415944,1.2,5.39,2012-12-12,2026-03-19,4845
1193400,452,2.9850376106194685,0.5795790435841394,1.1,5.443,2012-12-12,2026-03-19,4845
1201400,457,3.6644835886214446,0.8716042279055805,1.02,11.681,2012-12-12,2026-03-19,4845
1202400,466,2.7916630901287554,0.4250526295184375,0.84,4.46,2012-12-12,2026-03-19,4845
1203400,466,2.475289699570815,1.1513286367810744,1.1,22.9,2012-12-12,2026-03-19,4845
1204400,465,2.4981397849462366,0.6443111295881522,1.05,10.0,2012-12-12,2026-03-19,4845
1205400,484,3.033006198347107,0.7439719225169671,1.1,6.156,2012-12-12,2026-03-19,4845
1206400,484,2.620845041322314,0.6494995100993172,1.05,5.864,2012-12-12,2026-03-19,4845
1207400,484,2.543735537190083,0.7823450284747862,1.0,5.147,2012-12-12,2026-03-19,4845
1208400,484,2.785888429752066,0.5956104858717188,1.1,6.013,2012-12-12,2026-03-19,4845
1209400,484,2.618384297520661,0.7184102280287764,1.0,9.746,2012-12-12,2026-03-19,4845
1210400,485,3.1421360824742273,0.6732152637608971,1.29,7.687,2012-12-12,2026-03-19,4845
1211400,486,2.775154320987655,0.5095856036782592,0.92,7.753,2012-12-12,2026-03-19,4845
1212400,486,2.9960967078189302,0.5605188988688421,1.15,4.831,2012-12-12,2026-03-19,4845
1213400,486,2.5336810699588477,0.44336762704676536,1.02,5.303,2012-12-12,2026-03-19,4845
1214400,486,2.85451646090535,0.8200483759533567,0.9,5.361,2012-12-12,2026-03-19,4845
1215400,488,2.6739918032786885,0.6723864055527154,0.9,5.212,2012-12-12,2026-03-19,4845
1216400,488,2.6294508196721313,0.5589088570712346,0.8,5.59,2012-12-12,2026-03-19,4845
1217400,488,2.574186475409836,0.5609900569578944,0.9,4.835,2012-12-12,2026-03-19,4845
1218400,488,2.735840163934426,0.5813327065227568,1.0,5.34,2012-12-12,2026-03-19,4845
1219400,488,2.8001803278688526,0.6150161049145009,0.9,6.206,2012-12-12,2026-03-19,4845
1220400,488,2.8168995901639344,0.8095947246826143,1.0,11.948,2012-12-12,2026-03-19,4845
1221400,487,2.830149897330595,0.6872585098618725,0.96,6.024,2012-12-20,2026-03-19,4837
1222400,487,2.7825687885010266,0.5131425039030617,0.88,5.07,2012-12-20,2026-03-19,4837
1223400,487,2.6988685831622177,0.5938815638763221,1.04,7.387,2012-12-20,2026-03-19,4837
1224400,487,2.712474332648871,0.6592667073484151,1.2,6.272,2012-12-20,2026-03-19,4837
1225400,487,2.696718685831622,0.8445967996818585,0.97,15.116,2012-12-20,2026-03-19,4837
1226400,487,2.7338624229979467,0.6666512371398744,0.91,5.5,2012-12-20,2026-03-19,4837
1227400,487,2.821084188911704,0.7403081489819517,1.01,5.992,2012-12-20,2026-03-19,4837
1228400,487,2.8199548254620117,0.5912592842103527,0.96,6.706,2012-12-20,2026-03-19,4837
1229400,486,2.652565843621399,0.7561782713949835,1.11,5.862,2012-12-20,2026-03-19,4837
1230400,487,3.1868213552361397,1.163690600503155,1.23,21.3,2012-12-20,2026-03-19,4837
1231400,486,2.6377139917695476,1.0885473695538426,0.91,21.2,2012-12-20,2026-03-19,4837
1232400,484,2.8857148760330578,0.7210500605072726,1.02,11.534,2012-12-20,2026-03-19,4837
1233400,483,3.2199958592132507,0.8999465382827198,1.21,14.222,2012-12-20,2026-03-19,4837
1234400,481,3.191174636174636,0.8910157632006308,1.07,18.9,2012-12-20,2026-03-19,4837
1235400,479,3.036317327766179,0.42531512256882104,0.98,5.771,2012-12-20,2026-03-19,4837
1236400,479,4.140759916492693,0.8875419624594394,1.36,6.452,2012-12-20,2026-03-19,4837
1237400,479,3.7203841336116907,0.932401191462013,0.93,5.882,2012-12-20,2026-03-19,4837
1238400,471,5.789696390658174,0.9395537097913507,2.03,7.98,2012-12-20,2026-03-19,4837
1239400,479,4.0733862212943635,1.0984648983685483,1.4,13.3,2012-12-20,2026-03-19,4837
