tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,time_span_days
307400,251,1.7201593625498008,0.2078421865310121,0.97,3.22,2019-01-05,2026-03-16,2627
308400,251,1.711394422310757,0.1839088029670275,0.94,2.92,2019-01-05,2026-03-16,2627
309400,252,1.6684920634920635,0.17223659933910773,0.88,2.87,2019-01-05,2026-03-16,2627
310400,251,1.5191235059760957,0.16182962857665764,0.74,2.79,2019-01-05,2026-03-16,2627
311400,251,1.5767330677290836,0.17578988725791767,0.88,2.93,2019-01-05,2026-03-16,2627
312400,251,1.633824701195219,0.20063028970574295,0.91,3.3,2019-01-05,2026-03-16,2627
313400,252,1.6126190476190476,0.17607123952744466,0.74,2.95,2019-01-05,2026-03-16,2627
314400,251,1.6927490039840638,0.17025396544281718,0.85,2.75,2019-01-05,2026-03-16,2627
315400,251,1.734422310756972,0.1690490015949193,0.84,2.6,2019-01-05,2026-03-16,2627
316400,251,1.5881673306772908,0.16033660807328506,0.77,2.4,2019-01-05,2026-03-16,2627
317400,252,1.6162301587301586,0.17043322640998304,0.85,2.6,2019-01-05,2026-03-16,2627
318400,251,1.8595617529880477,0.16818622765052654,1.05,3.0,2019-01-05,2026-03-16,2627
319400,251,1.5382071713147412,0.18342620562058887,0.79,2.65,2019-01-05,2026-03-16,2627
320400,250,3.54652,0.3929881018463169,2.09,6.72,2019-01-05,2026-03-16,2627
321400,251,3.677450199203187,1.2116289335064427,1.82,21.49,2019-01-05,2026-03-16,2627
322400,249,2.469799196787149,0.40835275883054045,1.15,3.7,2019-01-05,2026-03-16,2627
323400,248,2.687540322580645,0.5827104043790152,1.15,4.3,2019-01-05,2026-03-16,2627
324400,251,2.572270916334661,0.3950919162812078,1.21,4.3,2019-01-05,2026-03-16,2627
325400,252,3.4741269841269844,0.42339035672692676,1.91,4.5,2019-01-05,2026-03-16,2627
326400,251,2.122629482071713,0.2040672883323799,1.09,3.3,2019-01-05,2026-03-16,2627
327400,251,1.8872509960159363,0.182217487495037,1.0,3.3,2019-01-05,2026-03-16,2627
328400,251,1.8120318725099605,0.16324538272208397,0.88,2.9,2019-01-05,2026-03-16,2627
329400,252,2.2465079365079363,0.2676854235712841,1.09,3.8,2019-01-05,2026-03-16,2627
330400,251,1.567569721115538,0.1863675672415185,0.82,2.68,2019-01-05,2026-03-16,2627
331400,250,1.6305999999999998,0.16662742509917364,0.87,2.5,2019-01-05,2026-03-16,2627
332400,250,1.7357599999999997,0.1666526773245415,0.82,2.7,2019-01-05,2026-03-16,2627
333400,252,1.8322619047619049,0.16624288277352342,0.91,3.1,2019-01-05,2026-03-16,2627
334400,252,2.3839642857142858,1.162572639513636,1.2,20.119,2013-10-29,2026-03-16,4521
335400,252,2.046515873015873,0.40696654979913294,1.06,7.432,2013-10-29,2026-03-16,4521
336400,252,1.7277261904761902,0.3157533589588498,0.86,5.637,2013-10-29,2026-03-16,4521
337400,253,2.322711462450593,0.541797771447861,0.78,7.036,2013-10-29,2026-03-16,4521
338400,252,1.9373611111111113,0.29113714501370075,1.02,5.085,2013-10-29,2026-03-16,4521
339400,252,1.700865079365079,0.3765088921490757,0.78,7.028,2013-10-29,2026-03-16,4521
340400,252,2.161313492063492,0.3492968818780794,0.91,6.371,2013-10-29,2026-03-16,4521
341400,253,1.8731185770750989,0.18185355658444433,0.91,3.1,2013-10-29,2026-03-16,4521
342400,252,2.3872857142857145,1.6622299612082958,0.84,27.37,2013-10-29,2026-03-16,4521
343400,252,2.6003253968253968,0.6418873358015343,1.12,5.1,2013-10-29,2026-03-16,4521
344400,251,2.840203187250996,0.6630284176034997,1.41,4.2,2013-10-29,2026-03-16,4521
345400,253,1.9147430830039525,0.2207230928827503,0.92,3.79,2013-10-29,2026-03-16,4521
346400,252,2.8244484126984126,0.7828556733499958,1.37,4.4,2013-10-29,2026-03-16,4521
347400,252,2.7278769841269845,0.7093664453095504,1.4,4.3,2013-10-29,2026-03-16,4521
348400,252,3.0046706349206347,1.604951267908577,1.23,24.86,2013-10-29,2026-03-16,4521
349400,253,1.7856324110671937,0.21233302323208691,0.91,3.535,2013-10-29,2026-03-16,4521
350400,252,1.9721507936507936,0.18541047677994363,1.12,3.472,2013-10-29,2026-03-16,4521
351400,252,1.921297619047619,0.30547516822269366,0.81,5.817,2013-10-29,2026-03-16,4521
352400,252,2.70990873015873,0.5797190791755383,1.22,3.9,2013-10-29,2026-03-16,4521
353400,253,1.884830039525692,0.18958959112329984,1.01,3.492,2013-10-29,2026-03-16,4521
354400,252,1.9882063492063493,0.21880527891037935,1.03,3.658,2013-10-29,2026-03-16,4521
355400,252,3.1575079365079364,0.438481711240206,1.36,5.1,2013-10-29,2026-03-16,4521
356400,252,2.1123333333333334,0.2494533625343248,1.07,3.698,2013-10-29,2026-03-16,4521
357400,253,3.3970988142292486,0.6242239198410799,1.73,4.7,2013-10-29,2026-03-16,4521
358400,254,2.5504960629921256,0.6389317093660719,1.29,4.01,2013-10-29,2026-03-16,4521
359400,254,2.4439409448818896,0.5098133275129001,1.01,4.06,2013-10-29,2026-03-16,4521
360400,259,2.3121235521235524,0.4136860775058997,1.02,4.18,2013-10-29,2026-03-16,4521
361400,258,2.214829457364341,0.20739123065600384,1.09,3.836,2013-10-29,2026-03-16,4521
362400,257,1.8230194552529182,0.31244120011014004,0.95,5.12,2013-10-29,2026-03-16,4521
363400,258,1.8025387596899225,0.3146986830886892,0.78,4.86,2013-10-29,2026-03-16,4521
364400,258,1.9806705426356588,0.19379070297822312,1.11,3.183,2013-10-29,2026-03-16,4521
365400,260,2.6557115384615386,0.4947650406265538,1.09,4.1,2013-10-29,2026-03-16,4521
366400,259,2.2864787644787645,0.4593730671876425,0.93,3.7,2013-10-29,2026-03-16,4521
367400,259,1.881096525096525,0.20869866807827422,1.04,3.474,2013-10-29,2026-03-16,4521
368400,259,2.1166602316602314,0.21813814075284707,1.06,3.475,2013-10-29,2026-03-16,4521
369400,259,2.3766370656370657,0.49861207321027246,0.97,4.2,2013-10-29,2026-03-16,4521
370400,259,2.301868725868726,0.4329874209850859,0.97,4.2,2013-10-29,2026-03-16,4521
371400,259,2.5435752895752897,0.4564368457034449,1.18,3.9,2013-10-29,2026-03-16,4521
372400,259,1.924996138996139,0.21401524067423053,1.03,3.474,2013-10-29,2026-03-16,4521
373400,257,2.44936186770428,2.47643739143482,1.2,40.14,2013-10-29,2026-03-16,4521
374400,257,2.0023929961089495,2.1862130618908133,0.94,32.06,2013-10-29,2026-03-16,4521
375400,256,2.9984726562499997,2.238098163058243,1.57,33.18,2013-10-29,2026-03-16,4521
376400,257,2.1006303501945522,1.0811571887248947,1.0,18.67,2013-10-29,2026-03-16,4521
377400,258,2.189058139534884,0.29867841279880203,1.07,4.71,2013-10-29,2026-03-16,4521
378400,256,2.1729609375,0.35116679244369914,0.99,4.178,2013-10-29,2026-03-16,4521
379400,258,1.752422480620155,0.20506344230052717,0.84,3.315,2013-10-29,2026-03-16,4521
380400,255,2.0881098039215686,0.19693850638512903,1.13,3.028,2013-10-29,2026-03-16,4521
381400,259,2.2534169884169883,0.3463592534110405,0.92,4.23,2013-10-29,2026-03-16,4521
382400,258,2.421488372093023,0.4792945710692784,0.98,5.17,2013-10-29,2026-03-16,4521
383400,258,2.2982519379844963,0.522506577040619,1.05,7.47,2013-10-29,2026-03-16,4521
384400,258,2.0866162790697675,0.38745982601653334,1.05,5.37,2013-10-29,2026-03-16,4521
385400,258,3.1085000000000003,0.7819399911792768,1.33,10.44,2013-10-29,2026-03-16,4521
386400,247,2.6443238866396763,0.2900614323008315,1.34,4.66,2013-10-29,2026-03-16,4521
387400,257,2.77031906614786,0.6705486846039775,1.28,7.84,2013-10-29,2026-03-16,4521
388400,258,2.544906976744186,0.6471218041800934,1.13,8.11,2013-10-29,2026-03-16,4521
389400,259,2.3897799227799226,1.4586910034775529,1.11,23.45,2013-10-29,2026-03-16,4521
390400,257,2.6164980544747083,0.25133431614636836,1.25,3.5,2013-10-29,2026-03-16,4521
391400,258,2.116112403100775,0.3353752166671144,0.87,4.39,2013-10-29,2026-03-16,4521
392400,259,2.1440617760617755,0.37035930077804496,0.87,3.6,2013-10-29,2026-03-16,4521
393400,260,2.3126653846153844,0.3919180726007996,0.98,3.893,2013-10-29,2026-03-16,4521
394400,259,2.2698378378378377,0.40184264144715826,0.9,3.7,2013-10-29,2026-03-16,4521
395400,259,1.9223822393822396,0.21554419283103587,0.99,3.45,2013-10-29,2026-03-16,4521
396400,259,2.1175598455598457,0.2705059988902926,0.95,3.51,2013-10-29,2026-03-16,4521
397400,259,2.2791621621621623,0.3261345562728779,1.03,4.1,2013-10-29,2026-03-16,4521
398400,258,2.6047829457364347,0.6172604651903512,1.0,5.3,2013-10-29,2026-03-16,4521
399400,258,2.0351666666666666,0.27867237945540263,0.8,3.3,2013-10-29,2026-03-16,4521
400400,257,2.475377431906615,0.46388345615568316,1.02,5.1,2013-10-29,2026-03-16,4521
401400,260,1.9506576923076926,0.21035866167789846,1.0,3.531,2013-10-29,2026-03-16,4521
402400,259,1.9576486486486484,0.21172225687972507,0.93,3.621,2013-10-29,2026-03-16,4521
403400,257,2.1889649805447475,0.4015565451155009,0.95,4.2,2013-10-29,2026-03-16,4521
404400,255,1.8831254901960783,0.2280243631160133,1.01,3.637,2013-10-29,2026-03-16,4521
405400,257,2.9540583657587547,1.6299352174201225,1.4,28.51,2013-10-29,2026-03-16,4521
406400,257,2.430466926070039,0.7316429071810951,0.95,9.19,2013-10-29,2026-03-16,4521
407400,258,2.2654302325581397,0.7823740018502353,1.1,12.19,2013-10-29,2026-03-16,4521
408400,259,2.3106756756756752,0.27658708174077634,1.06,3.4,2013-10-29,2026-03-16,4521
409400,260,1.9223076923076923,0.25592149635349565,0.94,3.8,2013-10-29,2026-03-16,4521
410400,256,2.58394140625,1.3023259796754505,1.25,21.12,2013-10-29,2026-03-16,4521
411400,258,2.676624031007752,0.4965933775343013,1.6,3.9,2013-10-29,2026-03-16,4521
412400,258,2.1734922480620154,1.144173795818166,0.91,18.321,2013-10-29,2026-03-16,4521
413400,259,2.053393822393822,0.20309387822517444,1.24,3.31,2013-10-29,2026-03-16,4521
414400,258,1.9433139534883723,0.6705706135391603,1.04,12.2,2013-10-29,2026-03-16,4521
415400,259,2.3573629343629343,0.208623282424687,1.5,3.707,2013-10-29,2026-03-16,4521
416400,259,1.5734324324324325,0.2219360684497769,1.0,3.019,2013-10-29,2026-03-16,4521
417400,260,2.0470615384615383,0.18650215578768556,1.21,3.466,2013-10-29,2026-03-16,4521
418400,259,1.80727027027027,0.23138711381211086,1.15,3.703,2013-10-29,2026-03-16,4521
419400,256,1.7547070312500002,0.41460897253584655,0.79,7.45,2013-10-29,2026-03-16,4521
420400,258,2.001914728682171,0.4075219319205159,0.75,6.02,2013-10-29,2026-03-16,4521
421400,255,3.9732823529411765,0.5927296447571773,1.9,7.3,2013-10-29,2026-03-16,4521
423400,259,2.2783706563706563,0.40602075603275806,1.2,5.0,2013-10-29,2026-03-16,4521
424400,259,2.111868725868726,0.3176541409189308,0.91,3.684,2013-10-29,2026-03-16,4521
425400,259,2.2082548262548265,0.38252585250561055,1.09,4.69,2013-10-29,2026-03-16,4521
426400,257,2.0950233463035017,0.33591756254745153,0.87,3.5,2013-10-29,2026-03-16,4521
427400,258,1.837468992248062,0.24619672191771194,1.06,3.197,2013-10-29,2026-03-16,4521
428400,256,2.01187109375,0.2249162349182011,1.05,3.5,2013-10-29,2026-03-16,4521
429400,258,1.9711007751937983,0.3477423762397384,0.72,3.694,2013-10-29,2026-03-16,4521
430400,258,2.0603449612403097,0.31866019554916236,0.81,3.0,2013-10-29,2026-03-16,4521
431400,258,1.8635852713178296,0.25558134407622435,0.88,3.145,2013-10-29,2026-03-16,4521
432400,260,2.2267884615384617,0.3619639872303294,0.93,3.325,2013-10-29,2026-03-16,4521
433400,258,2.1263023255813955,0.8090775561719566,1.02,14.35,2013-10-29,2026-03-16,4521
434400,259,2.449069498069498,0.3177664099229629,1.22,4.44,2013-10-29,2026-03-16,4521
435400,259,2.242262548262548,0.3112225838410606,1.08,3.516,2013-10-29,2026-03-16,4521
436400,260,2.0340384615384615,0.3524030007858545,0.86,3.31,2013-10-29,2026-03-16,4521
437400,260,2.1313730769230768,0.41713445519700687,0.88,6.27,2013-10-29,2026-03-16,4521
438400,260,1.9769500000000002,0.3243015086810706,0.88,3.657,2013-10-29,2026-03-16,4521
439400,260,2.048919230769231,0.4486968574650595,0.81,6.92,2013-10-29,2026-03-16,4521
440400,260,2.1791307692307695,0.290746340597495,0.99,3.464,2013-10-29,2026-03-16,4521
441400,260,2.157953846153846,0.2617689706603783,0.88,3.2,2013-10-29,2026-03-16,4521
442400,260,2.302480769230769,0.7104213902693962,0.98,12.4,2013-10-29,2026-03-16,4521
443400,260,2.1835884615384615,0.2825412872783888,0.94,3.5,2013-10-29,2026-03-16,4521
444400,260,1.8467346153846156,0.2336339470003689,0.9,3.621,2013-10-29,2026-03-16,4521
445400,259,1.9199652509652507,0.21612586670894482,0.83,3.411,2013-10-29,2026-03-16,4521
446400,260,1.9449692307692308,0.2649068004963499,0.9,3.542,2013-10-29,2026-03-16,4521
447400,260,1.8763307692307691,0.23306531765331856,0.94,3.136,2013-10-29,2026-03-16,4521
448400,260,2.399573076923077,0.2894605127846257,1.26,3.53,2013-10-29,2026-03-16,4521
449400,260,2.08115,0.23161342068396348,1.07,3.109,2013-10-29,2026-03-16,4521
450400,260,2.1503346153846152,0.2762646588536285,1.26,2.99,2013-10-29,2026-03-16,4521
451400,260,2.4528153846153846,0.3756148274550654,1.22,3.842,2013-10-29,2026-03-16,4521
452400,260,2.470942307692308,0.46422183043848536,1.1,5.415,2013-10-29,2026-03-16,4521
453400,258,2.069375968992248,0.220701221798911,1.05,2.909,2013-10-29,2026-03-16,4521
454400,209,2.6515980861244017,0.31205816641627676,1.4,4.5,2013-10-29,2026-03-16,4521
455400,210,1.9885714285714287,0.31082981565381534,1.09,4.88,2013-10-29,2026-03-16,4521
456400,258,2.1428798449612407,0.2997317171039931,1.02,3.76,2013-10-29,2026-03-16,4521
457400,258,2.374825581395349,0.3744506593772088,1.09,3.67,2013-10-29,2026-03-16,4521
458400,258,2.2199728682170545,0.3313632307614874,0.99,3.573,2013-10-29,2026-03-16,4521
459400,256,3.62574609375,0.9346534400117821,1.53,6.9,2013-10-29,2026-03-16,4521
460400,256,4.1790273437500005,1.8809925611058809,1.5,12.0,2013-10-29,2026-03-16,4521
461400,257,1.8532062256809338,0.21418389869709978,1.09,2.724,2013-10-29,2026-03-16,4521
462400,259,2.225833976833977,0.3178465932263493,1.08,3.891,2013-10-29,2026-03-16,4521
463400,260,1.8820807692307693,0.35746055917569614,0.88,4.75,2013-10-29,2026-03-16,4521
464400,259,2.973127413127413,0.6419880906287699,1.6,5.78,2013-10-29,2026-03-16,4521
465400,260,2.0692192307692308,0.40516830243332624,0.89,6.5,2013-10-29,2026-03-16,4521
466400,260,2.4719346153846153,0.480270820834882,1.26,6.89,2013-10-29,2026-03-16,4521
467400,260,1.8727115384615383,0.21301125974357968,0.88,3.645,2013-10-29,2026-03-16,4521
468400,259,2.138073359073359,0.2896045125120723,0.9,3.251,2013-10-29,2026-03-16,4521
469400,259,1.9899266409266407,0.2885769657131755,0.86,3.581,2013-10-29,2026-03-16,4521
470400,259,2.5693552123552124,0.4145782452048644,1.23,4.24,2013-10-29,2026-03-16,4521
471400,260,2.3092153846153844,0.4655310246348088,1.06,4.36,2013-10-29,2026-03-16,4521
472400,259,2.4524169884169886,0.4049040606303254,1.13,3.51,2013-10-29,2026-03-16,4521
473400,259,2.2787297297297298,0.3447344955285023,1.09,3.37,2013-10-29,2026-03-16,4521
474400,259,2.049594594594595,0.3668860289861717,0.81,4.34,2013-10-29,2026-03-16,4521
475400,260,1.961688461538462,0.34243540531924677,0.78,4.93,2013-10-29,2026-03-16,4521
476400,259,1.841953667953668,0.2452697253129677,0.88,3.456,2013-10-29,2026-03-16,4521
477400,259,2.0674440154440155,0.33753502223239906,0.9,4.118,2013-10-29,2026-03-16,4521
478400,260,2.034569230769231,0.26271434164206814,0.98,3.478,2013-10-29,2026-03-16,4521
479400,260,2.0538000000000003,0.30134056721878233,1.06,4.03,2013-10-29,2026-03-16,4521
480400,259,2.0931969111969115,0.3208784995341547,0.87,3.688,2013-10-29,2026-03-16,4521
481400,259,2.131015444015444,0.312579304282904,0.91,3.293,2013-10-29,2026-03-16,4521
482400,260,2.65255,0.4037048424368351,1.39,3.833,2013-10-29,2026-03-16,4521
483400,260,2.2393384615384617,0.7791978605276748,0.95,12.89,2013-10-29,2026-03-16,4521
484400,260,1.7855846153846153,0.294582455228452,0.74,3.862,2013-10-29,2026-03-16,4521
485400,260,1.7256346153846152,0.26869892646391996,0.64,4.045,2013-10-29,2026-03-16,4521
486400,260,2.258084615384616,0.3438903599771004,1.12,4.022,2013-10-29,2026-03-16,4521
487400,260,2.3823192307692307,0.38916170921891313,1.12,4.803,2013-10-29,2026-03-16,4521
488400,260,2.522476923076923,0.4460471643497723,1.08,3.714,2013-10-29,2026-03-16,4521
489400,260,2.3397730769230773,0.39334830180266006,1.0,3.46,2013-10-29,2026-03-16,4521
490400,260,2.4758807692307694,0.39080606386228134,1.08,4.9,2013-10-29,2026-03-16,4521
491400,260,1.985573076923077,0.3454428393481406,0.84,4.059,2013-10-29,2026-03-16,4521
492400,260,2.2366846153846156,1.192546650680012,0.87,20.55,2013-10-29,2026-03-16,4521
493400,260,2.1901653846153843,0.32989375783915864,0.96,3.383,2013-10-29,2026-03-16,4521
494400,260,2.2922615384615384,1.0640465019728031,1.06,18.57,2013-10-29,2026-03-16,4521
495400,260,2.2852423076923074,0.2672066553414167,1.1,4.213,2013-10-29,2026-03-16,4521
496400,260,2.149076923076923,0.2792749745940575,0.95,3.25,2013-10-29,2026-03-16,4521
497400,260,1.9266,0.2642247376176424,0.78,3.576,2013-10-29,2026-03-16,4521
498400,260,2.2447192307692307,1.1725821397805034,1.1,20.63,2013-10-29,2026-03-16,4521
499400,260,1.9424384615384616,0.21808512042438782,1.0,3.264,2013-10-29,2026-03-16,4521
500400,260,1.730269230769231,0.2342842641410567,0.79,2.8,2013-10-29,2026-03-16,4521
501400,260,1.7867923076923076,0.2595972584988844,0.8,3.716,2013-10-29,2026-03-16,4521
502400,260,1.7847692307692309,0.25215125504398234,0.8,3.41,2013-10-29,2026-03-16,4521
503400,260,1.6214769230769228,0.23457617133967412,0.7,3.634,2013-10-29,2026-03-16,4521
504400,260,1.6722076923076923,0.5091645393445309,0.7,8.8,2013-10-29,2026-03-16,4521
505400,260,1.858553846153846,0.24352901126719856,0.8,3.924,2013-10-29,2026-03-16,4521
506400,260,1.9769384615384615,0.22521803262963253,0.93,3.524,2013-10-29,2026-03-16,4521
507400,260,2.136426923076923,0.21213951127812625,1.09,3.4,2013-10-29,2026-03-16,4521
508400,260,2.4732384615384615,0.32961400858275824,0.9,3.392,2013-10-29,2026-03-16,4521
509400,260,1.8256653846153845,0.1951491251236629,0.92,3.353,2013-10-29,2026-03-16,4521
510400,260,2.4270499999999995,0.43180176682143834,1.2,3.7,2013-10-29,2026-03-16,4521
511400,260,2.524376923076923,0.4778107372419551,1.21,3.7,2013-10-29,2026-03-16,4521
512400,260,2.1998038461538463,0.3394696692722435,1.08,3.509,2013-10-29,2026-03-16,4521
513400,260,2.224684615384615,0.32745289465509114,0.95,3.1,2013-10-29,2026-03-16,4521
514400,260,1.73265,0.2081035451914155,0.83,3.099,2013-10-29,2026-03-16,4521
515400,260,2.281484615384615,0.33459376013067593,0.94,3.916,2013-10-29,2026-03-16,4521
516400,260,1.9368576923076923,0.22698767451285629,0.95,3.163,2013-10-29,2026-03-16,4521
517400,260,1.8563653846153845,0.21658627614270717,0.9,3.215,2013-10-29,2026-03-16,4521
518400,260,1.7503115384615384,0.2511325371545894,0.83,3.511,2013-10-29,2026-03-16,4521
519400,260,2.0236153846153844,0.2381054691396534,1.01,3.82,2013-10-29,2026-03-16,4521
520400,260,2.0599807692307692,0.21007192097936836,1.0,3.405,2013-10-29,2026-03-16,4521
521400,260,2.070157692307692,0.220337530953711,1.12,3.221,2013-10-29,2026-03-16,4521
522400,260,2.292361538461539,0.3919194721448178,1.02,3.814,2013-10-29,2026-03-16,4521
523400,260,2.1294615384615385,0.3561133209481181,0.88,3.26,2013-10-29,2026-03-16,4521
524400,260,2.027657692307692,0.24210670080318836,0.98,3.521,2013-10-29,2026-03-16,4521
525400,260,2.1051499999999996,0.2997899209749165,0.93,3.069,2013-10-29,2026-03-16,4521
526400,260,2.1495538461538457,0.5565174540174608,0.95,9.6,2013-10-29,2026-03-16,4521
527400,260,2.0836230769230766,0.37301148999216055,0.8,4.142,2013-10-29,2026-03-16,4521
528400,260,2.6107153846153848,0.5291342931132891,1.01,5.1,2013-10-29,2026-03-16,4521
529400,259,1.8964478764478767,0.2885793325713633,1.0,3.96,2013-10-29,2026-03-16,4521
530400,260,2.1087769230769227,0.3244093835172591,0.91,3.892,2013-10-29,2026-03-16,4521
531400,260,2.0711538461538463,0.3223074016867456,1.07,4.83,2013-10-29,2026-03-16,4521
532400,260,2.176823076923077,0.36495375420543724,0.88,4.04,2013-10-29,2026-03-16,4521
533400,260,2.086096153846154,0.2448485671482903,1.0,3.315,2013-10-29,2026-03-16,4521
534400,260,2.0071576923076924,0.2833932594750438,1.0,4.231,2013-10-29,2026-03-16,4521
535400,260,2.202142307692308,0.4236526028869384,0.83,3.947,2013-10-29,2026-03-16,4521
536400,260,2.3657192307692307,0.42997389030834926,1.02,3.777,2013-10-29,2026-03-16,4521
537400,260,2.332746153846154,0.40488329624211905,1.05,4.014,2013-10-29,2026-03-16,4521
538400,260,2.3329769230769233,0.3684959090500667,1.05,3.734,2013-10-29,2026-03-16,4521
539400,260,2.951080769230769,0.6689366231612347,1.29,4.8,2013-10-29,2026-03-16,4521
540400,260,4.1953038461538465,1.863284917392623,1.18,9.36,2013-10-29,2026-03-16,4521
541400,260,2.163553846153846,0.32588538292424657,1.0,3.564,2013-10-29,2026-03-16,4521
542400,260,1.921219230769231,0.22214227678346402,1.1,3.467,2013-10-29,2026-03-16,4521
543400,260,2.011057692307692,0.3729002171470566,0.91,3.49,2013-10-29,2026-03-16,4521
544400,259,2.2224054054054054,0.3853260495564664,1.12,3.513,2013-10-29,2026-03-16,4521
545400,259,2.152837837837838,0.25108863123067005,1.02,3.625,2013-10-29,2026-03-16,4521
546400,260,1.8223076923076926,0.20487321048158633,0.8,3.43,2013-10-29,2026-03-16,4521
547400,260,1.7438538461538462,0.21357792648148516,0.8,3.762,2013-10-29,2026-03-16,4521
548400,260,1.7588923076923078,0.1897043522256178,0.8,2.972,2013-10-29,2026-03-16,4521
549400,259,2.1034555984555987,0.29797008485831894,0.95,3.385,2013-10-29,2026-03-16,4521
550400,260,2.3521884615384616,0.4159810275846307,1.05,3.4,2013-10-29,2026-03-16,4521
551400,260,2.3880115384615386,0.4175653878714125,1.02,3.4,2013-10-29,2026-03-16,4521
552400,260,2.1132230769230773,0.31986135426444684,0.92,3.378,2013-10-29,2026-03-16,4521
553400,260,2.0955038461538464,0.408154926468607,0.83,5.3,2013-10-29,2026-03-16,4521
554400,259,2.1739073359073355,0.37728543764317723,0.9,4.4,2013-10-29,2026-03-16,4521
555400,260,2.3687115384615387,0.4619460822194868,1.11,5.4,2013-10-29,2026-03-16,4521
556400,260,1.939403846153846,0.2941136320481908,0.81,3.775,2013-10-29,2026-03-16,4521
557400,260,2.1165884615384614,0.3433275896912216,0.87,3.6,2013-10-29,2026-03-16,4521
558400,260,1.9670653846153847,0.26445959970897237,0.8,2.967,2013-10-29,2026-03-16,4521
559400,260,1.9780346153846153,0.2896340167556526,0.8,3.2,2013-10-29,2026-03-16,4521
560400,260,1.7970076923076923,0.24412633592930502,0.9,3.082,2013-10-29,2026-03-16,4521
561400,260,1.9740269230769234,0.23694657374401681,0.9,3.447,2013-10-29,2026-03-16,4521
562400,260,2.1844461538461535,0.2876771319109884,1.04,3.166,2013-10-29,2026-03-16,4521
563400,260,2.2173884615384614,0.3021705760149506,1.0,3.571,2013-10-29,2026-03-16,4521
564400,260,2.2687653846153846,0.29476791923524553,1.15,3.159,2013-10-29,2026-03-16,4521
565400,260,2.276276923076923,0.3154792888681945,1.15,3.2,2013-10-29,2026-03-16,4521
566400,260,2.00175,0.24760652518207454,0.95,3.495,2013-10-29,2026-03-16,4521
567400,260,1.9204038461538464,0.18763600057296764,0.9,3.115,2013-10-29,2026-03-16,4521
568400,260,1.690080769230769,0.18879765172454688,0.92,3.361,2013-10-29,2026-03-16,4521
569400,260,1.8742653846153847,0.22777461840474408,0.9,3.2,2013-10-29,2026-03-16,4521
570400,260,2.152796153846154,0.24539493183850103,1.2,3.5,2013-10-29,2026-03-16,4521
571400,260,2.070723076923077,0.2310189621121194,1.05,3.318,2013-10-29,2026-03-16,4521
572400,260,2.1841115384615386,0.2380519861897777,1.01,3.029,2013-10-29,2026-03-16,4521
573400,259,2.42623166023166,0.9008285120604428,1.21,15.85,2013-10-29,2026-03-16,4521
574400,259,2.041030888030888,2.244808337455661,0.84,37.68,2013-10-29,2026-03-16,4521
575400,259,2.554718146718147,2.4404366415963694,1.14,41.02,2013-10-29,2026-03-16,4521
576400,258,2.273437984496124,0.2920861467971149,1.0,3.347,2013-10-29,2026-03-16,4521
577400,260,1.9981730769230772,0.3198386249196554,0.98,5.86,2013-10-29,2026-03-16,4521
578400,260,2.222584615384615,0.3164309115274957,1.05,4.4,2013-10-29,2026-03-16,4521
579400,259,2.0205135135135133,0.2560960689313748,0.88,3.513,2013-10-29,2026-03-16,4521
580400,260,2.1230846153846152,0.2695336322483317,0.85,4.19,2013-10-29,2026-03-16,4521
581400,260,1.9947192307692305,0.236032673150928,0.98,3.097,2013-10-29,2026-03-16,4521
582400,260,1.9279576923076924,0.24023811012097882,0.86,3.53,2013-10-29,2026-03-16,4521
583400,260,2.386803846153846,0.27025617045415945,1.05,4.339,2013-10-29,2026-03-16,4521
584400,260,2.0498807692307692,1.603692719033321,0.89,27.54,2013-10-29,2026-03-16,4521
585400,260,1.903396153846154,0.22656943156802362,0.89,3.273,2013-10-29,2026-03-16,4521
586400,260,1.9667115384615386,0.28513231613443557,0.89,3.555,2013-10-29,2026-03-16,4521
587400,260,1.94645,0.25772326865192674,0.9,3.3,2013-10-29,2026-03-16,4521
588400,260,2.1823423076923083,0.2962412831072804,0.97,3.8,2013-10-29,2026-03-16,4521
589400,260,2.0030384615384613,0.22909844805475854,0.88,3.3,2013-10-29,2026-03-16,4521
590400,260,2.0213115384615383,0.2918858517391695,0.87,2.901,2013-10-29,2026-03-16,4521
591400,260,2.344753846153846,0.3543552535776008,1.14,5.0,2013-10-29,2026-03-16,4521
592400,260,2.4210923076923083,0.3786304612619357,1.12,3.774,2013-10-29,2026-03-16,4521
593400,260,2.1128961538461537,0.3131733714780211,0.89,3.673,2013-10-29,2026-03-16,4521
594400,259,1.9168494208494211,0.27187152922074437,0.78,3.424,2013-10-29,2026-03-16,4521
595400,260,2.1505846153846155,0.6488680227591054,0.83,11.3,2013-10-29,2026-03-16,4521
596400,256,2.85842578125,0.3523089919978264,1.6,4.5,2013-10-29,2026-03-16,4521
597400,260,2.050853846153846,0.3159004684543946,0.69,3.89,2013-10-29,2026-03-16,4521
598400,260,1.859753846153846,0.22667105966613665,0.69,3.386,2013-10-29,2026-03-16,4521
599400,260,2.1171730769230765,0.310119837414609,0.88,3.105,2013-10-29,2026-03-16,4521
600400,260,2.3239999999999994,2.3112657115072666,1.11,39.13,2013-10-29,2026-03-16,4521
