tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,unique_months,time_span_days,expected_months,monthly_coverage
815400.0,446,3.046457399103139,0.6389215293390846,1.28,8.772,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
816400.0,447,3.2667136465324385,1.2765886588547202,1.3,19.8,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
817400.0,447,2.886868008948546,0.7479136949510647,1.2,10.163,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
818400.0,446,3.441159192825112,0.6674273056360218,1.2,9.04,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
819400.0,446,3.22092600896861,0.7290205905729391,1.2,11.909,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
820400.0,446,2.99172197309417,0.6812971987973616,1.3,10.633,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
821400.0,447,3.1957561521252793,0.6273827806127419,1.2,7.391,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
822400.0,446,2.7702892376681616,0.5377129088401638,1.1,6.2,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
823400.0,445,3.1220449438202245,0.7543888420453538,1.17,7.0,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
824400.0,446,3.0476793721973094,0.7826616459383808,0.88,12.6,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
825400.0,447,2.8676756152125282,0.8058894648251437,1.04,11.4,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
826400.0,447,2.9284653243847876,0.8379992042930603,0.88,7.7,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
827400.0,448,2.675370535714286,0.7541043585929794,0.94,10.0,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
828400.0,448,2.8270691964285715,0.7565921400213476,1.05,9.1,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
829400.0,448,3.3668549107142853,0.6690418264048864,1.3,7.6,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
830400.0,447,3.162183445190157,0.42877730261875907,1.7,8.407,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
831400.0,448,2.831924107142857,0.5552885648026107,1.22,4.84,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
832400.0,445,3.4410539325842695,0.5210371256195804,2.02,10.5,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
834400.0,447,3.2637919463087246,0.7754388742176892,1.1,8.4,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
835400.0,446,3.2965089686098654,0.6204465942560067,1.3,6.514,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
836400.0,447,3.052176733780761,0.5485492669683826,1.4,8.5,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
837400.0,447,3.14096644295302,0.6145073393962421,1.5,8.4,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
838400.0,445,2.734860674157303,0.6118895659389441,0.94,4.704,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
839400.0,445,3.270251685393258,0.6696266403098767,1.1,6.37,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
840400.0,447,3.366107382550336,0.6308758180974874,1.4,7.65,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
841400.0,446,3.0373699551569504,0.6680551816631354,1.2,7.15,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
842400.0,446,3.4169730941704035,0.6606917717453256,1.3,9.85,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
843400.0,445,3.455038202247191,0.7313107114253217,1.0,6.049,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
844400.0,446,3.2744820627802693,0.7758036114235081,1.3,13.6,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
845400.0,446,2.936809417040359,0.5994334006366022,1.1,4.3,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
846400.0,446,3.2277937219730943,0.6217545290807358,1.6,7.19,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
847400.0,446,3.1310134529147984,0.597704909942335,1.4,4.56,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
848400.0,445,2.9550044943820226,0.5208099720692588,1.4,6.721,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
849400.0,444,2.8877184684684685,0.533214384373952,1.3,5.831,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
850400.0,445,2.6202157303370788,0.44051342201710975,1.0,5.502,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
851400.0,445,3.354458426966292,1.1727322494973151,1.1,24.4,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
852400.0,446,3.2389798206278027,0.7495108499539013,0.93,5.878,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
853400.0,446,3.285522421524664,0.8987202302747705,1.0,5.098,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
