tqi_mile,original_count,clean_count,time_span_days,tqi_mean,tqi_std,seasonal_amplitude,data_driven_mae,rolling_anchor_mae,post_maintenance_mae,best_strategy,trident_improvement,is_trident_effective
1213400,508,486,4845,2.540944444444445,0.3496452915411663,0.522995475113122,0.2701311039484286,0.2041462689944789,0.163076840505819,post_maintenance,39.63048381982978,True
852400,513,511,4845,3.313027397260274,0.740301549074189,0.898916666666667,0.8702591945869258,0.5269787543586031,0.8233394111793885,rolling_anchor,39.44576999169345,True
264400,252,245,2627,1.806122448979592,0.191409957499717,0.389,0.1538880986249406,0.0933198241464495,0.3773401624454258,rolling_anchor,39.35864762752671,True
354400,252,247,2627,1.982672064777328,0.1601274446351847,0.3526666666666664,0.1616930232558141,0.0981974616347831,0.135963417989418,rolling_anchor,39.26920305063181,True
684400,273,271,2627,2.1243542435424354,0.3750844941482441,0.3582608695652172,0.5279713511420828,0.3207554163665448,0.5031741193490927,rolling_anchor,39.24757173420456,True
862400,513,500,4845,2.705384,0.4757493283135369,0.641782894736842,0.5712332190476191,0.5357611744785521,0.3471300228646329,post_maintenance,39.23147126433214,True
863400,511,507,4845,3.39222090729783,0.6019229187490543,0.4327999999999998,0.8456146375687752,0.9939571420700972,0.5156663562145807,post_maintenance,39.018752360156405,True
1239400,501,500,4837,4.054844,1.002661841900052,1.343681034482758,1.2851053714285718,0.7845665315107425,1.6697153018401014,rolling_anchor,38.94924502271836,True
1224400,509,507,4837,2.675250493096647,0.6233808737914928,1.0760555555555555,0.7393476237952805,0.4514664551896848,0.7164393868617076,rolling_anchor,38.9371872364748,True
314400,251,243,2627,1.6886831275720162,0.107353178630531,0.1300000000000001,0.1140008058017727,0.0696244643331065,0.1107392645188873,rolling_anchor,38.92634017502365,True
1204400,487,485,4845,2.470705154639175,0.533964992578934,0.5626090909090906,0.6422177637693458,0.4281066503149026,0.3932604116448436,post_maintenance,38.7652547421463,True
927400,512,462,4824,3.5941082251082253,0.5953861114164143,0.9167115384615384,0.6650151680513179,0.4076113537546265,1.225798430774106,rolling_anchor,38.7064576362908,True
824400,513,504,4845,3.027753968253968,0.5617861629011203,0.7197523809523814,0.7157972488038277,0.933961249623126,0.4394248776125303,post_maintenance,38.61042657723882,True
603400,260,252,2627,1.8417063492063488,0.1831286995448205,0.2811111111111108,0.2113561602870811,0.1311496929648981,0.138627759025537,rolling_anchor,37.94848809386019,True
871400,512,510,4845,3.119833333333333,0.8142565314955538,0.4612140522875814,1.3258573625528645,1.6361771748420104,0.8227868564052674,post_maintenance,37.943033719627486,True
865400,512,500,4845,3.011552,0.6015458470542511,0.6874611111111109,0.7744576000000003,0.7752077411453471,0.4814466067538126,post_maintenance,37.83434925891199,True
227400,253,250,2627,1.97168,0.3498312524930891,0.3469999999999997,0.5033142857142858,0.3135329511151617,0.4191657341839445,rolling_anchor,37.7063278324781,True
391400,258,248,2627,2.1056048387096777,0.2310993728646519,0.2075652173913043,0.2607899807321773,0.1767968280750626,0.162471397970659,post_maintenance,37.70029143201178,True
680400,272,265,2627,2.0044528301886797,0.2771687598572814,0.2293999999999998,0.3835418918918916,0.2390423728504978,0.5726536452455206,rolling_anchor,37.67502901146548,True
639400,260,259,4521,3.672803088803089,0.6870628446863954,1.1608333333333336,0.6215223119422013,0.3880680190298912,1.1314154070153486,rolling_anchor,37.56169141905564,True
1246400,267,265,2630,6.813169811320755,2.6438828320082988,6.276263157894736,2.226232432432433,1.390134713472871,2.246984809997969,rolling_anchor,37.55662287454964,True
317400,252,245,2627,1.6128979591836734,0.1188821300973099,0.2179999999999999,0.1233033033033034,0.0771064056950278,0.1494412169346377,rolling_anchor,37.466066496726135,True
302400,251,245,2627,1.9684897959183671,0.1729462773651586,0.2722285714285712,0.1562162162162165,0.134889209955743,0.0977917545773954,post_maintenance,37.39974187952208,True
946400,513,490,4845,3.2900938775510205,0.5657300831282565,0.5329437229437226,0.6751155669264792,0.6880361436991189,0.4237721301953753,post_maintenance,37.22969059584364,True
928400,512,449,4759,3.251325167037862,0.4393120751669909,0.7582,0.4532721160651099,0.3065043801284761,0.2852810084246233,post_maintenance,37.06186674327781,True
853400,513,513,4845,3.378797270955166,0.8994584882594153,1.0376749999999992,1.3829675867308178,0.8782901921994142,1.4105773772379722,rolling_anchor,36.4923516193467,True
236400,253,250,2627,1.9264,0.2375524461221869,0.2434999999999998,0.3302400000000001,0.2099476533450448,0.3615348143965535,rolling_anchor,36.42573481557511,True
820400,513,459,4819,3.0420588235294117,0.3538948645217353,0.4191418269230769,0.4532014989390038,0.2883679993502711,1.0287244979389367,rolling_anchor,36.37090785768067,True
1171400,507,506,4845,2.795812252964427,0.6644856734541423,0.5749259259259261,0.969159678858162,0.7116953508036813,0.6169016869333419,post_maintenance,36.34674446421885,True
833400,440,400,4845,4.158815000000001,0.3100520625293383,0.3586641025641035,0.2548850000000002,0.1624793541136693,0.3986072296336597,rolling_anchor,36.25385796980236,True
762400,514,441,4819,2.7767551020408163,0.3527568488833877,0.3830936454849505,0.4692113807245385,0.3608767176638487,0.2997100192251836,post_maintenance,36.12473364086296,True
1046400,507,505,4845,3.262065346534653,0.6880954172649607,0.6345042735042732,0.8901367601013864,0.6080957625131395,0.5705036157028823,post_maintenance,35.90831866803231,True
338400,252,245,2627,1.9210204081632656,0.1312556774409718,0.2984210526315791,0.1090406195669357,0.0700035061250298,0.0735766997078211,rolling_anchor,35.800524242199955,True
222400,249,225,2613,2.004488888888889,0.3340843444496452,0.4213450292397662,0.2297545897339826,0.1476991500596158,0.3094017403377149,rolling_anchor,35.71438540982933,True
879400,514,454,4824,3.0221431718061678,0.2608411325967908,0.4300312499999998,0.3007877455156694,0.2257571519284638,0.1937396118935326,post_maintenance,35.58926027342431,True
