mile,n_train,n_test,tqi_mean,tqi_std,Historical_Mean_MAE,Historical_Mean_RMSE,Historical_Mean_MAPE,Moving_Average_MAE,Moving_Average_RMSE,Moving_Average_MAPE,Holt_Winters_MAE,Holt_Winters_RMSE,Holt_Winters_MAPE,MLP_MAE,MLP_RMSE,MLP_MAPE,LSTM_MAE,LSTM_RMSE,LSTM_MAPE,Trident_v21_MAE,Trident_v21_RMSE,Trident_v21_MAPE,Trident_v23_no_seasonal_MAE,Trident_v23_no_seasonal_RMSE,Trident_v23_no_seasonal_MAPE,Trident_v23_full_MAE,Trident_v23_full_RMSE,Trident_v23_full_MAPE
749400,312,67,2.7083430493273544,0.4477715722654885,0.7379695273631842,0.7696028307243323,35.17204858494543,1.1544776119402982,1.173439261952887,54.73679742630622,0.7379695273631842,0.7696028307243323,35.17204858494543,2.1655957700275352,2.368382058214573,102.16425188416795,0.8665210953043468,0.9017490438317527,41.171596945032114,0.7379695273631842,0.7696028307243323,35.17204858494543,1.1262970859985781,1.1455315604241738,53.413065828570275,1.11771911612671,1.141556158056502,53.062015907365435
848400,310,67,2.946522522522522,0.4896611413535243,0.563878478574868,0.6498129410278797,25.249698505797852,0.5841417910447766,0.6715699271715947,26.143470875901237,0.563878478574868,0.6498129410278797,25.249698505797852,0.5084324714109884,0.5886645407497942,22.752825841738353,0.5078615598589629,0.5895667296725351,22.75704745331402,0.3169253731343283,0.38554810761250286,13.378212112181567,0.3169253731343283,0.38554810761250286,13.378212112181567,0.22009187789309895,0.29162172446369977,9.48001824012081
896400,312,68,2.9727964205816555,0.4705185920428767,0.4603817873303169,0.5466093177941246,19.29245012123408,0.44139705882352964,0.5251375870132683,18.47241264640378,0.4603817873303169,0.5466093177941246,19.29245012123408,0.40706286966047744,0.48442255351380825,16.795576969847424,0.4475118180776344,0.5279455969749914,18.709934820086623,0.3177058823529413,0.39046668909667265,11.876646111463401,0.3177058823529413,0.39046668909667265,11.876646111463401,0.1972487606967495,0.2611709792139693,7.526481015451725
773400,312,68,3.428706935123042,0.5529458301230338,0.333870286576169,0.40074905636113917,10.111563773253081,0.47490196078431396,0.5582933845819545,15.071283439024509,0.333870286576169,0.40074905636113917,10.111563773253081,0.33538704297396654,0.39976515915810357,10.063619417170576,0.31472897217203577,0.3863406661927842,9.396082925983578,0.333870286576169,0.40074905636113917,10.111563773253081,0.6510216718266262,0.7499444550612012,20.643531056940127,0.645959831210902,0.7664946672563784,19.89050811587188
734400,309,67,3.364710407239819,0.382964054404945,0.2929915471187749,0.3939142403534945,8.722447283446925,0.3103731343283583,0.4295272479324425,10.031279878487688,0.2929915471187749,0.3939142403534945,8.722447283446925,0.27710956776919055,0.3818538506554046,8.290828081686035,0.281277007378749,0.38322970224161934,8.411697216910738,0.34922388059701437,0.44309811588237097,10.138092783137479,0.2929915471187749,0.3939142403534945,8.722447283446925,0.2512567952094731,0.3456161861153108,7.480992198680777
1063400,314,68,3.171175946547884,0.733965715887814,0.5627718246534286,0.6260077848939817,21.442759200396768,0.5641176470588237,0.6275136381092223,21.495507878267304,0.5627718246534286,0.6260077848939817,21.442759200396768,0.3802787659417707,0.4377123309492535,14.156176510668395,0.5050753102232427,0.5600271701302313,19.145262590104437,0.3123529411764706,0.38461592760142665,10.902241035789327,0.3123529411764706,0.38461592760142665,10.902241035789327,0.3387908010134703,0.44781391529310294,12.601942283866762
811400,311,67,3.136512359550562,0.3859570448897787,0.25875058789653027,0.3516820179977782,8.397666039218944,0.28354477611940293,0.3741561400861665,9.869614175745768,0.25875058789653027,0.3516820179977782,8.397666039218944,0.29898871116581915,0.38527788349298503,9.508156261384508,0.24986800239157317,0.34300968292464395,8.17679282723378,0.25875058789653027,0.3516820179977782,8.397666039218944,0.25875058789653027,0.3516820179977782,8.397666039218944,0.22145468479796843,0.32031517584486785,7.420368364635616
936400,310,67,2.7850812641083524,0.3457404509810101,0.3045241694752047,0.3819604496345567,13.0296180126203,0.5370895522388061,0.6163096653861796,22.622326376630845,0.3045241694752047,0.3819604496345567,13.0296180126203,0.290303396117915,0.378833797270391,12.392993260631672,0.34601075346790144,0.4378805729630788,14.887316453764338,0.24623880597014922,0.31384405291838624,10.184160235453266,0.3045241694752047,0.3819604496345567,13.0296180126203,0.3058109776435062,0.38796189750570786,13.015912031750798
973400,310,67,2.8916621621621625,0.5401689713988871,0.8426285989407801,0.8860158404829553,39.792306761373986,1.2532587064676617,1.2828322178565728,58.14536829857351,0.8426285989407801,0.8860158404829553,39.792306761373986,1.019931087575167,1.0730957088415438,47.952041872017354,1.3666344727686983,1.3929025738743335,63.18196980152664,0.3669253731343285,0.45785952352613807,18.530810303522134,0.3669253731343285,0.45785952352613807,18.530810303522134,0.3644669350260228,0.46151897237570944,18.359971839527848
1209400,313,68,2.5849375,0.6150348351386322,0.32294136440518706,0.3853650719940331,14.644995488183996,0.17473039215686276,0.24129594621570152,7.536945353069003,0.32294136440518706,0.3853650719940331,14.644995488183996,0.15343769507982463,0.22448494183190923,6.82286446762856,0.18837135937415517,0.2556151701314285,8.651157227873869,0.1631372549019609,0.2320229310281116,7.491792665710893,0.32294136440518706,0.3853650719940331,14.644995488183996,0.30882554646705407,0.3655906438764137,13.768063333922237
