Method,MAE
Trident_v23_full,0.17979311240277585
Trident_v23_full,0.19641685590783267
Trident_v23_full,0.39248191091313994
Trident_v23_full,0.2265479772592662
Trident_v23_full,0.23103853320271225
Trident_v23_full,0.21234406066751957
Trident_v23_full,0.28096433373308377
Trident_v23_full,0.5468079302106956
Trident_v23_full,0.2438722190361735
Trident_v23_full,0.36673554402774095
Trident_v23_full,0.5248878986129241
Trident_v23_full,0.9925059435381401
Trident_v23_full,0.5032209145276878
Trident_v23_full,0.26774938578739277
Trident_v23_full,0.21507379316322464
Trident_v23_full,0.2806050619905797
Trident_v23_full,0.251876118985197
Trident_v23_full,0.28041986360412613
Trident_v23_full,0.2971914414419563
Trident_v23_full,0.32347400010032423
Trident_v23_full,0.5518807477081282
Trident_v23_full,0.4476844177814523
Trident_v23_full,0.30237223324597456
Trident_v23_full,0.2746264416768696
Trident_v23_full,0.37860053950616224
Trident_v23_full,1.11771911612671
Trident_v23_full,0.22009187789309895
Trident_v23_full,0.1972487606967495
Trident_v23_full,0.645959831210902
Trident_v23_full,0.2512567952094731
Trident_v23_full,0.3387908010134703
Trident_v23_full,0.22145468479796843
Trident_v23_full,0.3058109776435062
Trident_v23_full,0.3644669350260228
Trident_v23_full,0.30882554646705407
Trident_v23_full,0.5915564105269763
Trident_v23_full,0.7066748647602353
Trident_v23_full,0.3218105180292719
Trident_v23_full,1.0868086352180224
Trident_v23_full,0.3583305859276083
Trident_v23_full,0.35638580035646616
Trident_v23_full,0.252654824166578
Trident_v23_full,0.26579614692092757
Trident_v23_full,0.17384195328764987
Trident_v23_full,0.16222737766969733
Trident_v23_full,0.4122140640652208
Trident_v23_full,0.781536781202385
Trident_v23_full,0.14500681525286443
Trident_v23_full,0.3371318612663769
Trident_v23_full,1.1127373044994313
Trident_v23_full,0.43996610628250254
Trident_v23_full,0.42438002986813284
Trident_v23_full,0.5110439911272132
Trident_v23_full,0.3433615180201595
Trident_v23_full,0.6754615374851103
Trident_v23_full,0.4138062242062358
Trident_v23_full,0.1934111016542893
Trident_v23_full,1.1277475385923266
Trident_v23_full,0.4598813909105392
Trident_v23_full,0.7629896130272684
Trident_v23_full,0.4112632340878199
Trident_v23_full,0.6747208575570365
